"N_bac","Day","Temperature_moy","Tpop"
"C9",2022-08-26,23.0648263680556,"Ambient"
"C9",2022-08-27,24.0334374722222,"Ambient"
"C9",2022-08-28,24.6349652673611,"Ambient"
"C9",2022-08-30,24.2999411294118,"Ambient"
"C9",2022-08-31,22.8634722777778,"Ambient"
"C9",2022-09-01,22.3374305798611,"Ambient"
"C9",2022-09-02,22.6523958645833,"Ambient"
"C9",2022-09-03,22.3321180347222,"Ambient"
"C9",2022-09-04,22.2936458055556,"Ambient"
"C9",2022-09-05,22.49881946875,"Ambient"
"C9",2022-09-06,23.3915625034722,"Ambient"
"C9",2022-09-07,23.3310764305556,"Ambient"
"C9",2022-09-08,21.5364236284722,"Ambient"
"C9",2022-09-09,19.8695486284722,"Ambient"
"C9",2022-09-10,18.9449999479167,"Ambient"
"C9",2022-09-11,20.904826375,"Ambient"
"C9",2022-09-12,21.6671875034722,"Ambient"
"C9",2022-09-13,22.5357639166667,"Ambient"
"C9",2022-09-14,22.6715624930556,"Ambient"
"C9",2022-09-15,21.9476389236111,"Ambient"
"C9",2022-09-16,20.6585069618056,"Ambient"
"C9",2022-09-17,19.5877777291667,"Ambient"
"C9",2022-09-18,17.9329167222222,"Ambient"
"C9",2022-09-19,17.2664236388889,"Ambient"
"C9",2022-09-20,17.0093055729167,"Ambient"
"C9",2022-09-21,17.0598610798611,"Ambient"
"C9",2022-09-22,17.2471527361111,"Ambient"
"C9",2022-09-23,17.2410416631944,"Ambient"
"C9",2022-09-24,16.8534375798611,"Ambient"
"C9",2022-09-25,15.0271180555556,"Ambient"
"C9",2022-09-26,15.2210069270833,"Ambient"
"C9",2022-09-27,14.8230208333333,"Ambient"
"C9",2022-09-28,14.872257,"Ambient"
"C9",2022-09-29,14.8197222222222,"Ambient"
"C9",2022-09-30,13.8939236111111,"Ambient"
"C9",2022-10-01,13.7915624722222,"Ambient"
"C9",2022-10-02,15.8532293645833,"Ambient"
"C9",2022-10-03,17.8538888506944,"Ambient"
"C9",2022-10-04,17.5613541770833,"Ambient"
"C9",2022-10-05,17.3684722326389,"Ambient"
"C9",2022-10-06,17.6554167256944,"Ambient"
"C9",2022-10-07,17.7054860659722,"Ambient"
"C9",2022-10-08,18.0784721840278,"Ambient"
"C9",2022-10-09,17.7343750694444,"Ambient"
"C9",2022-10-10,17.1149305034722,"Ambient"
"C9",2022-10-11,17.1196180520833,"Ambient"
"C9",2022-10-12,17.3868749548611,"Ambient"
"C9",2022-10-13,17.7564235868056,"Ambient"
"C9",2022-10-14,18.6314236909722,"Ambient"
"C9",2022-10-15,17.8012153368056,"Ambient"
"C9",2022-10-16,17.6819791631944,"Ambient"
"C9",2022-10-17,18.3933333888889,"Ambient"
"C9",2022-10-18,18.3977431041667,"Ambient"
"C9",2022-10-19,17.9747221770833,"Ambient"
"C9",2022-10-20,17.9685763125,"Ambient"
"C9",2022-10-21,16.9481250659722,"Ambient"
"C9",2022-10-22,16.6814236145833,"Ambient"
"C9",2022-10-23,17.7014233194444,"Ambient"
"C9",2022-10-24,17.4848958194444,"Ambient"
"C9",2022-10-25,16.2497916666667,"Ambient"
"C9",2022-10-26,15.7855209305556,"Ambient"
"C9",2022-10-27,15.8765971701389,"Ambient"
"C9",2022-10-28,16.7202430798611,"Ambient"
"C9",2022-10-29,16.9700347083333,"Ambient"
"C9",2022-10-30,15.1418000033333,"Ambient"
"C9",2022-10-31,13.7950694444444,"Ambient"
"C9",2022-11-01,14.4749305555556,"Ambient"
"C9",2022-11-02,15.4002083125,"Ambient"
"C9",2022-11-03,13.5518402777778,"Ambient"
"C9",2022-11-04,10.8275694444444,"Ambient"
"C9",2022-11-05,10.1403472222222,"Ambient"
"C9",2022-11-06,9.42864583333333,"Ambient"
"C9",2022-11-07,9.4740625,"Ambient"
"C9",2022-11-08,10.34,"Ambient"
"C9",2022-11-09,11.1512152777778,"Ambient"
"C9",2022-11-10,11.1175347222222,"Ambient"
"C9",2022-11-11,9.85534722222222,"Ambient"
"C9",2022-11-12,10.5304513888889,"Ambient"
"C9",2022-11-13,10.8259027777778,"Ambient"
"C9",2022-11-14,10.6569097222222,"Ambient"
"C9",2022-11-15,11.1679861111111,"Ambient"
"C9",2022-11-16,11.4779166666667,"Ambient"
"C9",2022-11-17,11.4864930555556,"Ambient"
"C9",2022-11-18,10.9903125,"Ambient"
"C9",2022-11-19,9.43236111111111,"Ambient"
"C9",2022-11-20,6.9621875,"Ambient"
"C9",2022-11-21,7.55569444444444,"Ambient"
"C9",2022-11-22,7.02246527777778,"Ambient"
"C9",2022-11-23,7.94263888888889,"Ambient"
"C9",2022-11-24,7.34847222222222,"Ambient"
"C9",2022-11-25,7.83430555555556,"Ambient"
"C9",2022-11-26,7.13697916666667,"Ambient"
"C9",2022-11-27,6.49479166666667,"Ambient"
"C9",2022-11-28,6.88465277777778,"Ambient"
"C9",2022-11-29,7.01829861111111,"Ambient"
"C9",2022-11-30,6.81291666666667,"Ambient"
"C9",2022-12-01,5.20517361111111,"Ambient"
"C9",2022-12-02,5.24145833333333,"Ambient"
"C9",2022-12-03,5.10274305555556,"Ambient"
"C9",2022-12-04,3.95701388888889,"Ambient"
"C9",2022-12-05,3.27322916666667,"Ambient"
"C9",2022-12-06,4.58770833333333,"Ambient"
"C9",2022-12-07,6.92756944444444,"Ambient"
"C9",2022-12-08,7.35229166666667,"Ambient"
"C9",2022-12-09,7.24263888888889,"Ambient"
"C9",2022-12-10,7.07947916666667,"Ambient"
"C9",2022-12-11,3.74059027777778,"Ambient"
"C9",2022-12-12,3.63954861111111,"Ambient"
"C9",2022-12-13,5.69663194444444,"Ambient"
"C9",2022-12-14,8.12152777777778,"Ambient"
"C9",2022-12-15,8.18892361111111,"Ambient"
"C9",2022-12-16,8.56184027777778,"Ambient"
"C9",2022-12-17,8.21211805555556,"Ambient"
"C9",2022-12-18,6.24388888888889,"Ambient"
"C9",2022-12-19,4.98347222222222,"Ambient"
"C9",2022-12-20,5.91635416666667,"Ambient"
"C9",2022-12-21,8.40878472222222,"Ambient"
"C9",2022-12-22,9.07361111111111,"Ambient"
"C9",2022-12-23,9.66010416666667,"Ambient"
"C9",2022-12-24,9.36364583333333,"Ambient"
"C9",2022-12-25,8.88986111111111,"Ambient"
"C9",2022-12-26,8.57319444444444,"Ambient"
"C9",2022-12-27,8.45954861111111,"Ambient"
"C9",2022-12-28,7.93159722222222,"Ambient"
"C9",2022-12-29,7.69302083333333,"Ambient"
"C9",2022-12-30,8.75833333333333,"Ambient"
"C9",2022-12-31,9.62513888888889,"Ambient"
"C9",2023-01-01,8.97701388888889,"Ambient"
"C9",2023-01-02,8.76135416666667,"Ambient"
"C9",2023-01-03,8.77736111111111,"Ambient"
"C9",2023-01-04,6.96989583333333,"Ambient"
"C9",2023-01-05,5.72371527777778,"Ambient"
"C9",2023-01-06,5.34729166666667,"Ambient"
"C9",2023-01-07,5.00197916666667,"Ambient"
"D6",2019-02-01,0,"Ambient"
"D6",2019-02-02,0,"Ambient"
"D6",2019-02-03,0,"Ambient"
"D6",2019-02-04,29.5327391909722,"Ambient"
"D6",2019-02-05,101.0894959375,"Ambient"
"D6",2019-02-06,105.810916777778,"Ambient"
"D6",2019-02-07,100.456205128472,"Ambient"
"D6",2019-02-08,102.424334055556,"Ambient"
"D6",2019-02-09,101.69537296875,"Ambient"
"D6",2019-02-10,99.0916694791667,"Ambient"
"D6",2019-02-11,7.37340945848375,"Ambient"
"D6",2019-02-12,4.46899305555556,"Ambient"
"D6",2019-02-13,4.0503125,"Ambient"
"D6",2019-02-14,4.30909722222222,"Ambient"
"D6",2019-02-15,4.97003472222222,"Ambient"
"D6",2019-02-16,5.60788194444444,"Ambient"
"D6",2019-02-17,5.83475694444444,"Ambient"
"D6",2019-02-18,5.40493055555556,"Ambient"
"D6",2019-02-19,5.13284722222222,"Ambient"
"D6",2019-02-20,5.29829861111111,"Ambient"
"D6",2019-02-21,6.02506944444444,"Ambient"
"D6",2019-02-22,6.82635416666667,"Ambient"
"D6",2019-02-23,7.53729166666667,"Ambient"
"D6",2019-02-24,7.85024305555556,"Ambient"
"D6",2019-02-25,8.04034722222222,"Ambient"
"D6",2019-02-26,8.60118055555555,"Ambient"
"D6",2019-02-27,9.08895833333333,"Ambient"
"D6",2019-02-28,9.22166666666667,"Ambient"
"D6",2019-03-01,9.82864583333333,"Ambient"
"D6",2019-03-02,9.91826388888889,"Ambient"
"D6",2019-03-03,8.30458333333333,"Ambient"
"D6",2019-03-04,9.10809027777778,"Ambient"
"D6",2019-03-05,8.17142361111111,"Ambient"
"D6",2019-03-06,9.29145833333333,"Ambient"
"D6",2019-03-07,9.24451388888889,"Ambient"
"D6",2019-03-08,5.95885416650938,"Ambient"
"D6",2019-03-09,9.10697916319444,"Ambient"
"D6",2019-03-10,9.37506943402778,"Ambient"
"D6",2019-03-11,8.37642360416667,"Ambient"
"D6",2019-03-12,8.01848888910976,"Ambient"
"D6",2019-03-13,6.89420138888889,"Ambient"
"D6",2019-03-14,8.23833333333333,"Ambient"
"D6",2019-03-15,7.76614583333333,"Ambient"
"D6",2019-03-16,8.68482636458333,"Ambient"
"D6",2019-03-17,6.65378472200698,"Ambient"
"D6",2019-03-18,6.77552083333333,"Ambient"
"D6",2019-03-19,5.46631944444444,"Ambient"
"D6",2019-03-20,7.10229166665839,"Ambient"
"D6",2019-03-21,8.1093333334491,"Ambient"
"D6",2019-03-22,7.59684615037883,"Ambient"
"D6",2019-03-23,8.51253475347222,"Ambient"
"D6",2019-03-24,9.26274307291667,"Ambient"
"D6",2019-03-25,8.1735763816547,"Ambient"
"D6",2019-03-26,10.6047058990977,"Ambient"
"D6",2019-03-27,12.0067804634161,"Ambient"
"D6",2019-03-28,10.1992708574071,"Ambient"
"D6",2019-03-29,10.902951375,"Ambient"
"D6",2019-03-30,11.7853819409722,"Ambient"
"D6",2019-03-31,12.227291625,"Ambient"
"D6",2019-04-01,12.9283333541667,"Ambient"
"D6",2019-04-02,9.21086805555556,"Ambient"
"D6",2019-04-03,6.77277777777778,"Ambient"
"D6",2019-04-04,7.14659420729757,"Ambient"
"D6",2019-04-05,7.60381943402778,"Ambient"
"D6",2019-04-06,7.63927084722222,"Ambient"
"D6",2019-04-07,6.53626812682131,"Ambient"
"D6",2019-04-08,8.67083332986111,"Ambient"
"D6",2019-04-09,10.6300000069444,"Ambient"
"D6",2019-04-10,8.39753471875,"Ambient"
"D6",2019-04-11,7.90295138888889,"Ambient"
"D6",2019-04-12,10.9087152777778,"Ambient"
"D6",2019-04-13,8.76697917033136,"Ambient"
"D6",2019-04-14,7.50690972222222,"Ambient"
"D6",2019-04-15,10.6749652534722,"Ambient"
"D6",2019-04-16,12.5882638645833,"Ambient"
"D6",2019-04-17,12.3786805277778,"Ambient"
"D6",2019-04-18,11.8796875173611,"Ambient"
"D6",2019-04-19,13.2830208715278,"Ambient"
"D6",2019-04-20,12.0127083333333,"Ambient"
"D6",2019-04-21,11.0216319375,"Ambient"
"D6",2019-04-22,11.2273610868056,"Ambient"
"D6",2019-04-23,13.3695486215278,"Ambient"
"D6",2019-04-24,12.7991319444444,"Ambient"
"D6",2019-04-25,12.3046874930556,"Ambient"
"D6",2019-04-26,11.2303819479167,"Ambient"
"D6",2019-04-27,10.58024303125,"Ambient"
"D6",2019-04-28,11.2375000069444,"Ambient"
"D6",2019-04-29,12.270625,"Ambient"
"D6",2019-04-30,11.9864930694444,"Ambient"
"D6",2019-05-01,14.1159375451389,"Ambient"
"D6",2019-05-02,13.3790972534722,"Ambient"
"D6",2019-05-03,9.30815972222222,"Ambient"
"D6",2019-05-04,10.2626736076389,"Ambient"
"D6",2019-05-05,8.98934027472051,"Ambient"
"D6",2019-05-06,11.4181274584238,"Ambient"
"D6",2019-05-07,12.5044097048611,"Ambient"
"D6",2019-05-08,13.4459027847222,"Ambient"
"D6",2019-05-09,12.7233680104167,"Ambient"
"D6",2019-05-10,15.3426041909722,"Ambient"
"D6",2019-05-11,13.1008680347222,"Ambient"
"D6",2019-05-12,10.78375,"Ambient"
"D6",2019-05-13,11.9316666840278,"Ambient"
"D6",2019-05-14,14.4328832153285,"Ambient"
"D6",2019-05-15,16.1884727272727,"Ambient"
"D6",2019-05-16,16.768905080292,"Ambient"
"D6",2019-05-17,11.4720833333333,"Ambient"
"D6",2019-05-18,10.1711805555556,"Ambient"
"D6",2019-05-19,10.8718055451389,"Ambient"
"D6",2019-05-20,12.1203819409722,"Ambient"
"D6",2019-05-21,14.5147916597222,"Ambient"
"D6",2019-05-22,15.0175694479167,"Ambient"
"D6",2019-05-23,15.4631249895833,"Ambient"
"D6",2019-05-24,13.3441666666667,"Ambient"
"D6",2019-05-25,12.8760416875,"Ambient"
"D6",2019-05-26,12.9277083125,"Ambient"
"D6",2019-05-27,14.19486109375,"Ambient"
"D6",2019-05-28,14.4579860729167,"Ambient"
"D6",2019-05-29,13.5003125138889,"Ambient"
"D6",2019-05-30,17.0503472152778,"Ambient"
"D6",2019-05-31,19.1540624409722,"Ambient"
"D6",2019-06-01,21.7781944201389,"Ambient"
"D6",2019-06-02,23.5980555486111,"Ambient"
"D6",2019-06-03,20.30215271875,"Ambient"
"D6",2019-06-04,22.0113888576389,"Ambient"
"D6",2019-06-05,12.038125,"Ambient"
"D6",2019-06-06,16.4018749756944,"Ambient"
"D6",2019-06-07,15.2004166666667,"Ambient"
"D6",2019-06-08,16.1840972569444,"Ambient"
"D6",2019-06-09,17.7281249722222,"Ambient"
"D6",2019-06-10,12.6728125034722,"Ambient"
"D6",2019-06-11,10.6592708333333,"Ambient"
"D6",2019-06-12,13.4408362160279,"Ambient"
"D6",2019-06-13,18.0507639097222,"Ambient"
"D6",2019-06-14,15.8782291909722,"Ambient"
"D6",2019-06-15,13.7991319340278,"Ambient"
"D6",2019-06-16,18.1487152430556,"Ambient"
"D6",2019-06-17,21.8961805555556,"Ambient"
"D6",2019-06-18,24.3426041215278,"Ambient"
"D6",2019-06-19,22.6800000347222,"Ambient"
"D6",2019-06-20,16.8638888402778,"Ambient"
"D6",2019-06-21,15.0631249826389,"Ambient"
"D6",2019-06-22,19.8042361180556,"Ambient"
"D6",2019-06-23,24.4581249756944,"Ambient"
"D6",2019-06-24,22.7498263923611,"Ambient"
"D6",2019-06-25,22.6661111145833,"Ambient"
"D6",2019-06-26,27.5388194895833,"Ambient"
"D6",2019-06-27,29.1172535387324,"Ambient"
"D6",2019-06-28,25.6097916805556,"Ambient"
"D6",2019-06-29,26.8951054810127,"Ambient"
"D6",2019-06-30,24.1182986770833,"Ambient"
"D6",2019-07-01,20.9571874895833,"Ambient"
"D6",2019-07-02,19.3194098784722,"Ambient"
"D6",2019-07-03,21.4971875173611,"Ambient"
"D6",2019-07-04,23.2361111284722,"Ambient"
"D6",2019-07-05,26.0163541979167,"Ambient"
"D6",2019-07-06,26.8804861145833,"Ambient"
"D6",2019-07-07,26.8744096909722,"Ambient"
"D6",2019-07-08,26.2338540798611,"Ambient"
"D6",2019-07-09,23.2185069340278,"Ambient"
"D6",2019-07-10,22.8244444652778,"Ambient"
"D6",2019-07-11,24.7389930694444,"Ambient"
"D6",2019-07-12,20.9607291180556,"Ambient"
"D6",2019-07-13,16.7421875243056,"Ambient"
"D6",2019-07-14,15.5698610902778,"Ambient"
"D6",2019-07-15,15.3805903020833,"Ambient"
"D6",2019-07-16,15.7185070173611,"Ambient"
"D6",2019-07-17,15.3949652569444,"Ambient"
"D6",2019-07-18,14.3203125,"Ambient"
"D6",2019-07-19,15.5871180659722,"Ambient"
"D6",2019-07-20,15.8426041493056,"Ambient"
"D6",2019-07-21,15.8340277326389,"Ambient"
"D6",2019-07-22,17.2643054895833,"Ambient"
"D6",2019-07-23,18.9669791979167,"Ambient"
"D6",2019-07-24,19.4093750208333,"Ambient"
"D6",2019-07-25,19.1697221944444,"Ambient"
"D6",2019-07-26,15.9143403090278,"Ambient"
"D6",2019-07-27,13.5784375,"Ambient"
"D6",2019-07-28,14.0856597222222,"Ambient"
"D6",2019-07-29,15.3486458368056,"Ambient"
"D6",2019-07-30,14.3402777673611,"Ambient"
"D6",2019-07-31,14.1291666666667,"Ambient"
"D6",2019-08-01,14.4776041701389,"Ambient"
"D6",2019-08-02,15.1361458368056,"Ambient"
"D6",2019-08-03,15.8793402916667,"Ambient"
"D6",2019-08-04,16.4918403263889,"Ambient"
"D6",2019-08-05,16.89590278125,"Ambient"
"D6",2019-08-06,20.9625131623037,"Ambient"
"D6",2019-08-07,23.1439583229167,"Ambient"
"D6",2019-08-08,24.4620833194444,"Ambient"
"D6",2019-08-09,20.7462499861111,"Ambient"
"D6",2019-08-10,16.4468749895833,"Ambient"
"D6",2019-08-11,13.6127777777778,"Ambient"
"D6",2019-08-12,13.5511111111111,"Ambient"
"D6",2019-08-13,13.67625,"Ambient"
"D6",2019-08-14,14.2663888923611,"Ambient"
"D6",2019-08-15,13.6844791666667,"Ambient"
"D6",2019-08-16,14.9349652777778,"Ambient"
"D6",2019-08-17,15.7134722638889,"Ambient"
"D6",2019-08-18,15.9949652777778,"Ambient"
"D6",2019-08-19,16.9853126180556,"Ambient"
"D6",2019-08-20,17.2992708576389,"Ambient"
"D6",2019-08-21,17.9663194409722,"Ambient"
"D6",2019-08-22,19.6039582847222,"Ambient"
"D6",2019-08-23,20.4904088773234,"Ambient"
"D6",2019-08-24,22.2185416388889,"Ambient"
"D6",2019-08-25,23.0692361979167,"Ambient"
"D6",2019-08-26,21.6656250416667,"Ambient"
"D6",2019-08-27,16.0767944181185,"Ambient"
"D6",2019-08-28,14.6504166736111,"Ambient"
"D6",2019-08-29,15.0824652465278,"Ambient"
"D6",2019-08-30,15.2172222083333,"Ambient"
"D6",2019-08-31,15.0020486319444,"Ambient"
"D6",2019-09-01,13.8219791666667,"Ambient"
"D6",2019-09-02,13.4144444444444,"Ambient"
"D6",2019-09-03,13.6098263888889,"Ambient"
"D6",2019-09-04,13.9421180555556,"Ambient"
"D6",2019-09-05,13.8091666666667,"Ambient"
"D6",2019-09-06,13.5904861111111,"Ambient"
"D6",2019-09-07,13.5295833333333,"Ambient"
"D6",2019-09-08,13.5793402777778,"Ambient"
"D6",2019-09-09,13.4729861111111,"Ambient"
"D6",2019-09-10,13.2890972222222,"Ambient"
"D6",2019-09-11,13.1149652777778,"Ambient"
"D6",2019-09-12,13.6167013888889,"Ambient"
"D6",2019-09-13,13.7727083333333,"Ambient"
"D6",2019-09-14,14.0917013888889,"Ambient"
"D6",2019-09-15,13.9939236111111,"Ambient"
"D6",2019-09-16,14.25270834375,"Ambient"
"D6",2019-09-17,14.1991319444444,"Ambient"
"D6",2019-09-18,13.6209375,"Ambient"
"D6",2019-09-19,13.8826736111111,"Ambient"
"D6",2019-09-20,14.2340625555556,"Ambient"
"D6",2019-09-21,13.6985416666667,"Ambient"
"D6",2019-09-22,13.3280902777778,"Ambient"
"D6",2019-09-23,13.601875,"Ambient"
"D6",2019-09-24,13.7944444444444,"Ambient"
"D6",2019-09-25,13.6396527777778,"Ambient"
"D6",2019-09-26,13.8313888888889,"Ambient"
"D6",2019-09-27,13.6497916666667,"Ambient"
"D6",2019-09-28,13.7047222222222,"Ambient"
"D6",2019-09-29,13.7953819444444,"Ambient"
"D6",2019-09-30,13.9974652777778,"Ambient"
"D6",2019-10-01,14.7994097326389,"Ambient"
"D6",2019-10-02,15.8051388541667,"Ambient"
"D6",2019-10-03,14.8103819444444,"Ambient"
"D6",2019-10-04,13.4083680555556,"Ambient"
"D6",2019-10-05,14.0253472222222,"Ambient"
"D6",2019-10-06,13.7372222222222,"Ambient"
"D6",2019-10-07,13.2922569444444,"Ambient"
"D6",2019-10-08,14.0277430555556,"Ambient"
"D6",2019-10-09,13.6160763888889,"Ambient"
"D6",2019-10-10,13.7486805555556,"Ambient"
"D6",2019-10-11,13.1271527777778,"Ambient"
"D6",2019-10-12,13.7199652777778,"Ambient"
"D6",2019-10-13,14.18125,"Ambient"
"D6",2019-10-14,13.8394097222222,"Ambient"
"D6",2019-10-15,13.9001388888889,"Ambient"
"D6",2019-10-16,12.2995833333333,"Ambient"
"D6",2019-10-17,12.7070138888889,"Ambient"
"D6",2019-10-18,12.8626041666667,"Ambient"
"D6",2019-10-19,13.2515277777778,"Ambient"
"D6",2019-10-20,13.3155902777778,"Ambient"
"D6",2019-10-21,12.6598263888889,"Ambient"
"D6",2019-10-22,11.7004513888889,"Ambient"
"D6",2019-10-23,11.6222222222222,"Ambient"
"D6",2019-10-24,12.2560416666667,"Ambient"
"D6",2019-10-25,12.1588194444444,"Ambient"
"D6",2019-10-26,12.1230208333333,"Ambient"
"D6",2019-10-27,12.4619444444444,"Ambient"
"D6",2019-10-28,12.9667708333333,"Ambient"
"D6",2019-10-29,13.3321527777778,"Ambient"
"D6",2019-10-30,14.8976736111111,"Ambient"
"D6",2019-10-31,15.24875,"Ambient"
"D6",2019-11-01,13.1469444444444,"Ambient"
"D6",2019-11-02,12.9004513888889,"Ambient"
"D6",2019-11-03,11.8860069444444,"Ambient"
"D6",2019-11-04,10.9278819444444,"Ambient"
"D6",2019-11-05,10.5352430555556,"Ambient"
"D6",2019-11-06,9.089375,"Ambient"
"D6",2019-11-07,7.60416666666667,"Ambient"
"D6",2019-11-08,5.89458333333333,"Ambient"
"D6",2019-11-09,6.36947916666667,"Ambient"
"D6",2019-11-10,6.77902777777778,"Ambient"
"D6",2019-11-11,5.54097222222222,"Ambient"
"D6",2019-11-12,6.13638888888889,"Ambient"
"D6",2019-11-13,6.55260416666667,"Ambient"
"D6",2019-11-14,5.03583333333333,"Ambient"
"D6",2019-11-15,3.71881944444444,"Ambient"
"D6",2019-11-16,3.50736111111111,"Ambient"
"D6",2019-11-17,4.19295138888889,"Ambient"
"D6",2019-11-18,4.83753472222222,"Ambient"
"D6",2019-11-19,4.01298611111111,"Ambient"
"D6",2019-11-20,3.44802083333333,"Ambient"
"D6",2019-11-21,3.41496527777778,"Ambient"
"D6",2019-11-22,3.59822916666667,"Ambient"
"D6",2019-11-23,4.69795138888889,"Ambient"
"D6",2019-11-24,5.39333333333333,"Ambient"
"D6",2019-11-25,5.85194444444444,"Ambient"
"D6",2019-11-26,6.72111111111111,"Ambient"
"D6",2019-11-27,8.33770833333333,"Ambient"
"D6",2019-11-28,8.66875,"Ambient"
"D6",2019-11-29,9.52979166666667,"Ambient"
"D6",2019-11-30,8.51868055555556,"Ambient"
"D6",2019-12-01,7.79899305555556,"Ambient"
"D6",2019-12-02,6.80458333333333,"Ambient"
"D6",2019-12-03,6.36496527777778,"Ambient"
"D6",2019-12-04,5.18385416666667,"Ambient"
"D6",2019-12-05,4.87059027777778,"Ambient"
"D6",2019-12-06,5.31868055555556,"Ambient"
"D6",2019-12-07,5.35642361111111,"Ambient"
"D6",2019-12-08,5.58034722222222,"Ambient"
"D6",2019-12-09,6.36701388888889,"Ambient"
"D6",2019-12-10,5.99982638888889,"Ambient"
"D6",2019-12-11,5.18805555555556,"Ambient"
"D6",2019-12-12,5.25284722222222,"Ambient"
"D6",2019-12-13,7.49708333333333,"Ambient"
"D6",2019-12-14,9.90190972222222,"Ambient"
"D6",2019-12-15,9.80746527777778,"Ambient"
"D6",2019-12-16,8.91777777777778,"Ambient"
"D6",2019-12-17,9.10489583333333,"Ambient"
"D6",2019-12-18,9.43842857142857,"Ambient"
"D6",2019-12-19,8.12524305555556,"Ambient"
"D6",2019-12-20,9.05621527777778,"Ambient"
"D6",2019-12-21,8.43152777777778,"Ambient"
"D6",2019-12-22,8.29069444444444,"Ambient"
"D6",2019-12-23,7.70565972222222,"Ambient"
"D6",2019-12-24,8.85756944444444,"Ambient"
"D6",2019-12-25,9.20347222222222,"Ambient"
"D6",2019-12-26,8.57059027777778,"Ambient"
"D6",2019-12-27,7.39079861111111,"Ambient"
"D6",2019-12-28,5.90399305555556,"Ambient"
"D6",2019-12-29,5.12232638888889,"Ambient"
"D6",2019-12-30,4.79951388888889,"Ambient"
"D6",2019-12-31,4.69496527777778,"Ambient"
"D6",2020-01-01,4.96972222222222,"Ambient"
"D6",2020-01-02,4.3903125,"Ambient"
"D6",2020-01-03,4.63326388888889,"Ambient"
"D6",2020-01-04,5.28482638888889,"Ambient"
"D6",2020-01-05,5.36361111111111,"Ambient"
"D6",2020-01-06,4.35225694444444,"Ambient"
"D6",2020-01-07,4.11854166666667,"Ambient"
"D6",2020-01-08,5.16045138888889,"Ambient"
"D6",2020-01-09,6.56691176470588,"Ambient"
"D6",2020-01-10,7.03045138888889,"Ambient"
"D6",2020-01-11,5.88298611111111,"Ambient"
"D6",2020-01-12,4.04409722222222,"Ambient"
"D6",2020-01-13,3.29961805555556,"Ambient"
"D6",2020-01-14,3.73618055555556,"Ambient"
"D6",2020-01-15,4.20881944444444,"Ambient"
"D6",2020-01-16,4.52618055555556,"Ambient"
"D6",2020-01-17,4.52121527777778,"Ambient"
"D6",2020-01-18,4.08527777777778,"Ambient"
"D6",2020-01-19,4.51447916666667,"Ambient"
"D6",2020-01-20,3.92569444444444,"Ambient"
"D6",2020-01-21,3.70597222222222,"Ambient"
"D6",2020-01-22,4.30743055555556,"Ambient"
"D6",2020-01-23,5.61920138888889,"Ambient"
"D6",2020-01-24,5.61125,"Ambient"
"D6",2020-01-25,5.20892361111111,"Ambient"
"D6",2020-01-26,5.34631944444444,"Ambient"
"D6",2020-01-27,4.55302083333333,"Ambient"
"D6",2020-01-28,5.18798611111111,"Ambient"
"D6",2020-01-29,5.23111111111111,"Ambient"
"D6",2020-01-30,6.98322916666667,"Ambient"
"D6",2020-01-31,9.21090277777778,"Ambient"
"D6",2020-02-01,8.9125,"Ambient"
"D6",2020-02-02,9.52444444444444,"Ambient"
"D6",2020-02-03,10.9295486111111,"Ambient"
"D6",2020-02-04,10.9072916666667,"Ambient"
"D6",2020-02-05,9.24541666666667,"Ambient"
"D6",2020-02-06,6.73402777777778,"Ambient"
"D6",2020-02-07,5.69559027777778,"Ambient"
"D6",2020-02-08,5.44986111111111,"Ambient"
"D6",2020-02-09,6.6021875,"Ambient"
"D6",2020-02-10,9.51777777777778,"Ambient"
"D6",2020-02-11,11.0153125,"Ambient"
"D6",2020-02-12,10.3892361111111,"Ambient"
"D6",2020-02-13,9.44204861111111,"Ambient"
"D6",2020-02-14,11.0723263888889,"Ambient"
"D6",2020-02-15,10.1615972222222,"Ambient"
"D6",2020-02-16,10.1045138888889,"Ambient"
"D6",2020-02-17,9.02427083333333,"Ambient"
"D6",2020-02-18,7.56027777777778,"Ambient"
"D6",2020-02-19,7.46430555555556,"Ambient"
