"Ref","ID_photo","Reader","Round","PopInd","Pop","TempExp","TempExpNum","Tpop","Predpop","Survival","Naivety","Remarks","Length","EvolHistory"
"T30_C8_Az1_B1","IMG_9323",727,7,"C8_Az1","C8","T30",30,"Warm","Pred","Yes","Naive","None",0.103,"Pred_Warm"
"T30_C8_Az19_D4","IMG_9305",727,7,"C8_Az19","C8","T30",30,"Warm","Pred","Yes","Naive","None",0.12,"Pred_Warm"
"T30_C9_Az15_B1","IMG_9276",715,7,"C9_Az15","C9","T30",30,"Ambiant","Pred","Yes","Naive","None",0.0964,"Pred_Ambiant"
"T30_C9_Az4_A4","IMG_9296",727,7,"C9_Az4","C9","T30",30,"Ambiant","Pred","Yes","Naive","None",0.1264,"Pred_Ambiant"
"T30_C9_Az5_A6","IMG_9283",727,7,"C9_Az5","C9","T30",30,"Ambiant","Pred","Yes","Naive","None",0.088,"Pred_Ambiant"
"T30_D6_Az2_C4","IMG_9250",715,7,"D6_Az2","D6","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.096,"Ctrl_Ambiant"
"T30_D6_Az10_D3","IMG_9312",727,7,"D6_Az10","D6","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.092,"Ctrl_Ambiant"
"T30_D6_Az3_C6","IMG_9287",727,7,"D6_Az3","D6","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.1214,"Ctrl_Ambiant"
"T30_D7_Az9_A1","IMG_9273",715,7,"D7_Az9","D7","T30",30,"Warm","Ctrl","Yes","Naive","None",0.1112,"Ctrl_Warm"
"T30_D7_Az6_B5","IMG_9241",715,7,"D7_Az6","D7","T30",30,"Warm","Ctrl","Yes","Naive","None",0.122,"Ctrl_Warm"
"T30_D7_Az4_D6","IMG_9288",727,7,"D7_Az4","D7","T30",30,"Warm","Ctrl","Yes","Naive","None",0.14,"Ctrl_Warm"
"T10_B1_Az11_A2","IMG_0031",727,8,"B1_Az11","B1","T10",10,"Warm","Ctrl","Yes","Naive","None",0.128,"Ctrl_Warm"
"T10_B1_Az10_C6","IMG_0202",715,8,"B1_Az10","B1","T10",10,"Warm","Ctrl","Yes","None","None",0.091,"Ctrl_Warm"
"T10_B2_Az8_D1","IMG_9984",715,8,"B2_Az8","B2","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.108,"Ctrl_Ambiant"
"T10_B2_Az1_B4","IMG_0014",727,8,"B2_Az1","B2","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.104,"Ctrl_Ambiant"
"T10_B4_Az1_D3","IMG_9959",715,8,"B4_Az1","B4","T10",10,"Ambiant","Pred","Yes","Naive","None",0.125,"Pred_Ambiant"
"T10_B4_Az3_C1","IMG_0050",727,8,"B4_Az3","B4","T10",10,"Ambiant","Pred","Yes","Naive","None",0.089,"Pred_Ambiant"
"T10_B5_Az10_B2","IMG_9967",715,8,"B5_Az10","B5","T10",10,"Warm","Pred","Yes","Naive","None",0.108,"Pred_Warm"
"T10_B5_Az17_A3","IMG_0020",727,8,"B5_Az17","B5","T10",10,"Warm","Pred","Yes","Naive","None",0.097,"Pred_Warm"
"T10_B5_Az8_D5","IMG_0009",727,8,"B5_Az8","B5","T10",10,"Warm","Pred","Yes","Naive","None",0.117,"Pred_Warm"
"T10_B6_Az14_C4","IMG_9949",715,8,"B6_Az14","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.123,"Pred_Ambiant"
"T10_B6_Az4_B5","IMG_9936",715,8,"B6_Az4","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.112,"Pred_Ambiant"
"T10_B6_Az3_B5","IMG_0004",727,8,"B6_Az3","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.091,"Pred_Ambiant"
"T10_B7_Az12_A5","IMG_9932",715,8,"B7_Az12","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.078,"Pred_Warm"
"T10_B7_Az16_B2","IMG_0035",727,8,"B7_Az16","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.133,"Pred_Warm"
"T10_B9_Az18_D5","IMG_9941",715,8,"B9_Az18","B9","T10",10,"Warm","Pred","Yes","Naive","None",0.135,"Pred_Warm"
"T10_B9_Az20_C6","IMG_9992",727,8,"B9_Az20","B9","T10",10,"Warm","Pred","Yes","Naive","None",0.114,"Pred_Warm"
"T10_C1_Az16_B1","IMG_9979",715,8,"C1_Az16","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.123,"Pred_Ambiant"
"T10_C1_Az4_C5","IMG_9939",715,8,"C1_Az4","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.143,"Pred_Ambiant"
"T10_C1_Az17_C5","IMG_0007",727,8,"C1_Az17","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.125,"Pred_Ambiant"
"T10_C3_Az19_A6","IMG_9923",715,8,"C3_Az19","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.157,"Pred_Ambiant"
"T10_C3_Az16_B3","IMG_0025",727,8,"C3_Az16","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.099,"Pred_Ambiant"
"T10_C3_Az17_D6","IMG_9994",727,8,"C3_Az17","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.145,"Pred_Ambiant"
"T10_C5_Az17_C1","IMG_9981",715,8,"C5_Az17","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.137,"Ctrl_Ambiant"
"T10_C5_Az10_D2","IMG_9976",715,8,"C5_Az10","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.101,"Ctrl_Ambiant"
"T10_C5_Az3_D4","IMG_9953",715,8,"C5_Az3","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.098,"Ctrl_Ambiant"
"T10_C5_az13_B6","IMG_9927",715,8,"C5_az13","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.093,"Ctrl_Ambiant"
"T10_C5_Az7_D1","IMG_0053",727,8,"C5_Az7","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.096,"Ctrl_Ambiant"
"T10_C5_Az8_B6","IMG_0200",715,8,"C5_Az8","C5","T10",10,"Ambiant","Ctrl","Yes","None","None",0.123,"Ctrl_Ambiant"
"T10_C8_Az17_B4","IMG_9946",715,8,"C8_Az17","C8","T10",10,"Warm","Pred","Yes","Naive","None",0.136,"Pred_Warm"
"T10_C8_Az5_A5","IMG_9999",727,8,"C8_Az5","C8","T10",10,"Warm","Pred","Yes","Naive","None",0.13,"Pred_Warm"
"T10_C9_Az13_C2","IMG_9970",715,8,"C9_Az13","C9","T10",10,"Ambiant","Pred","Yes","Naive","None",0.116,"Pred_Ambiant"
"T10_C9_Az12_D2","IMG_0045",727,8,"C9_Az12","C9","T10",10,"Ambiant","Pred","Yes","Naive","None",0.084,"Pred_Ambiant"
"T10_D6_Az20_A2","IMG_9960",715,8,"D6_Az20","D6","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.132,"Ctrl_Ambiant"
"T10_D6_Az15_D4","IMG_0015",727,8,"D6_Az15","D6","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.114,"Ctrl_Ambiant"
"T10_D7_Az7_A3","IMG_9956",715,8,"D7_Az7","D7","T10",10,"Warm","Ctrl","Yes","Naive","None",0.114,"Ctrl_Warm"
"T10_D7_Az12_D3","IMG_0027",727,8,"D7_Az12","D7","T10",10,"Warm","Ctrl","Yes","Naive","None",0.108,"Ctrl_Warm"
"T15_A1_Az6_A4","IMG_9835",715,8,"A1_Az6","A1","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.123,"Ctrl_Ambiant"
"T15_A1_Az17_C2","IMG_9907",727,8,"A1_Az17","A1","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.103,"Ctrl_Ambiant"
"T15_A1_Az10_A6","IMG_9874",727,8,"A1_Az10","A1","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.12,"Ctrl_Ambiant"
"T15_A1_Az1_B1","IMG_3117",727,8,"A1_Az1","A1","T15",15,"Ambiant","Ctrl","Yes","None","None",0.111,"Ctrl_Ambiant"
"T15_B1_Az11_A2","IMG_9902",727,8,"B1_Az11","B1","T15",15,"Warm","Ctrl","Yes","Naive","None",0.129,"Ctrl_Warm"
"T15_B2_Az8_D1","IMG_9872",715,8,"B2_Az8","B2","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.135,"Ctrl_Ambiant"
"T15_B2_Az1_B4","IMG_9890",727,8,"B2_Az1","B2","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.095,"Ctrl_Ambiant"
"T15_B4_Az1_D3","IMG_9853",715,8,"B4_Az1","B4","T15",15,"Ambiant","Pred","Yes","Naive","None",0.104,"Pred_Ambiant"
"T15_B4_Az3_C1","IMG_9913",727,8,"B4_Az3","B4","T15",15,"Ambiant","Pred","Yes","Naive","None",0.099,"Pred_Ambiant"
"T15_B5_Az10_B2","IMG_9858",715,8,"B5_Az10","B5","T15",15,"Warm","Pred","Yes","Naive","None",0.1,"Pred_Warm"
"T15_B5_Az17_A3","IMG_9895",727,8,"B5_Az17","B5","T15",15,"Warm","Pred","Yes","Naive","None",0.103,"Pred_Warm"
"T15_B5_Az8_D5","IMG_9887",727,8,"B5_Az8","B5","T15",15,"Warm","Pred","Yes","Naive","None",0.134,"Pred_Warm"
"T15_B6_Az14_C4","IMG_9844",715,8,"B6_Az14","B6","T15",15,"Ambiant","Pred","Yes","Naive","None",0.081,"Pred_Ambiant"
"T15_B6_Az4_B5","IMG_9828",715,8,"B6_Az4","B6","T15",15,"Ambiant","Pred","Yes","Naive","None",0.12,"Pred_Ambiant"
"T15_B6_Az3_B5","IMG_9884",727,8,"B6_Az3","B6","T15",15,"Ambiant","Pred","Yes","Naive","None",0.105,"Pred_Ambiant"
"T15_B7_Az12_A5","IMG_9826",715,8,"B7_Az12","B7","T15",15,"Warm","Pred","Yes","Naive","None",0.081,"Pred_Warm"
"T15_B7_Az16_B2","IMG_9903",727,8,"B7_Az16","B7","T15",15,"Warm","Pred","Yes","Naive","None",0.124,"Pred_Warm"
"T15_B9_Az18_D5","IMG_9833",715,8,"B9_Az18","B9","T15",15,"Warm","Pred","Yes","Naive","None",0.144,"Pred_Warm"
"T15_B9_Az20_C6","IMG_9877",727,8,"B9_Az20","B9","T15",15,"Warm","Pred","Yes","Naive","None",0.106,"Pred_Warm"
"T15_C1_Az16_B1","IMG_9866",715,8,"C1_Az16","C1","T15",15,"Ambiant","Pred","Yes","Naive","None",0.123,"Pred_Ambiant"
"T15_C1_Az4_C5","IMG_9831",715,8,"C1_Az4","C1","T15",15,"Ambiant","Pred","Yes","Naive","None",0.131,"Pred_Ambiant"
"T15_C1_Az17_C5","IMG_9886",727,8,"C1_Az17","C1","T15",15,"Ambiant","Pred","Yes","Naive","None",0.13,"Pred_Ambiant"
"T15_C3_Az19_A6","IMG_9820",715,8,"C3_Az19","C3","T15",15,"Ambiant","Pred","Yes","Naive","None",0.143,"Pred_Ambiant"
"T15_C3_Az16_B3","IMG_9896",727,8,"C3_Az16","C3","T15",15,"Ambiant","Pred","Yes","Naive","None",0.135,"Pred_Ambiant"
"T15_C3_Az17_D6","IMG_9879",727,8,"C3_Az17","C3","T15",15,"Ambiant","Pred","Yes","Naive","None",0.132,"Pred_Ambiant"
"T15_C5_Az17_C1","IMG_9869",715,8,"C5_Az17","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.089,"Ctrl_Ambiant"
"T15_C5_Az10_D2","IMG_9863",715,8,"C5_Az10","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.122,"Ctrl_Ambiant"
"T15_C5_Az3_D4","IMG_9846",715,8,"C5_Az3","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.136,"Ctrl_Ambiant"
"T15_C5_az13_B6","IMG_9822",715,8,"C5_az13","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.101,"Ctrl_Ambiant"
"T15_C5_Az7_D1","IMG_9918",727,8,"C5_Az7","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.092,"Ctrl_Ambiant"
"T15_C8_Az17_B4","IMG_9837",715,8,"C8_Az17","C8","T15",15,"Warm","Pred","Yes","Naive","None",0.131,"Pred_Warm"
"T15_C8_Az5_A5","IMG_9881",727,8,"C8_Az5","C8","T15",15,"Warm","Pred","Yes","Naive","None",0.11,"Pred_Warm"
"T15_C9_Az13_C2","IMG_9861",715,8,"C9_Az13","C9","T15",15,"Ambiant","Pred","Yes","Naive","None",0.097,"Pred_Ambiant"
"T15_C9_Az12_D2","IMG_9909",727,8,"C9_Az12","C9","T15",15,"Ambiant","Pred","Yes","Naive","None",0.114,"Pred_Ambiant"
"T15_D6_Az20_A2","IMG_9854",715,8,"D6_Az20","D6","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.119,"Ctrl_Ambiant"
"T15_D6_Az15_D4","IMG_9891",727,8,"D6_Az15","D6","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.127,"Ctrl_Ambiant"
"T15_D7_Az7_A3","IMG_9849",715,8,"D7_Az7","D7","T15",15,"Warm","Ctrl","Yes","Naive","None",0.111,"Ctrl_Warm"
"T15_D7_Az12_D3","IMG_9900",727,8,"D7_Az12","D7","T15",15,"Warm","Ctrl","Yes","Naive","None",0.15,"Ctrl_Warm"
"T20_A1_Az6_A4","IMG_9733",715,8,"A1_Az6","A1","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.103,"Ctrl_Ambiant"
"T20_A1_Az10_A6","IMG_9765",727,8,"A1_Az10","A1","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.114,"Ctrl_Ambiant"
"T20_A1_Az17_C2","IMG_9804",727,8,"A1_Az17","A1","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.108,"Ctrl_Ambiant"
"T20_B1_Az11_A2","IMG_9798",727,8,"B1_Az11","B1","T20",20,"Warm","Ctrl","Yes","Naive","None",0.146,"Ctrl_Warm"
"T20_B2_Az8_D1","IMG_9763",715,8,"B2_Az8","B2","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.126,"Ctrl_Ambiant"
"T20_B2_Az1_B4","IMG_9785",727,8,"B2_Az1","B2","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.134,"Ctrl_Ambiant"
"T20_B4_Az1_D3","IMG_9745",715,8,"B4_Az1","B4","T20",20,"Ambiant","Pred","Yes","Naive","None",0.103,"Pred_Ambiant"
"T20_B4_Az3_C1","IMG_9811",727,8,"B4_Az3","B4","T20",20,"Ambiant","Pred","Yes","Naive","None",0.082,"Pred_Ambiant"
"T20_B5_Az10_B2","IMG_9748",715,8,"B5_Az10","B5","T20",20,"Warm","Pred","Yes","Naive","None",0.102,"Pred_Warm"
"T20_B5_Az17_A3","IMG_9791",727,8,"B5_Az17","B5","T20",20,"Warm","Pred","Yes","Naive","None",0.111,"Pred_Warm"
"T20_B5_Az8_D5","IMG_9783",727,8,"B5_Az8","B5","T20",20,"Warm","Pred","Yes","Naive","None",0.118,"Pred_Warm"
"T20_B6_Az14_C4","IMG_9738",715,8,"B6_Az14","B6","T20",20,"Ambiant","Pred","Yes","Naive","None",0.114,"Pred_Ambiant"
"T20_B6_Az4_B5","IMG_9725",715,8,"B6_Az4","B6","T20",20,"Ambiant","Pred","Yes","Naive","None",0.113,"Pred_Ambiant"
"T20_B6_Az3_B5","IMG_9780",727,8,"B6_Az3","B6","T20",20,"Ambiant","Pred","Yes","Naive","None",0.09,"Pred_Ambiant"
"T20_B7_Az12_A5","IMG_9723",715,8,"B7_Az12","B7","T20",20,"Warm","Pred","Yes","Naive","None",0.1,"Pred_Warm"
"T20_B7_Az16_B2","IMG_9802",727,8,"B7_Az16","B7","T20",20,"Warm","Pred","Yes","Naive","None",0.104,"Pred_Warm"
"T20_B9_Az18_D5","IMG_9730",715,8,"B9_Az18","B9","T20",20,"Warm","Pred","Yes","Naive","None",0.112,"Pred_Warm"
"T20_B9_Az20_C6","IMG_9770",727,8,"B9_Az20","B9","T20",20,"Warm","Pred","Yes","Naive","None",0.081,"Pred_Warm"
"T20_C1_Az16_B1","IMG_9758",715,8,"C1_Az16","C1","T20",20,"Ambiant","Pred","Yes","Naive","None",0.113,"Pred_Ambiant"
"T20_C1_Az4_C5","IMG_9727",715,8,"C1_Az4","C1","T20",20,"Ambiant","Pred","Yes","Naive","None",0.115,"Pred_Ambiant"
"T20_C1_Az17_C5","IMG_9782",727,8,"C1_Az17","C1","T20",20,"Ambiant","Pred","Yes","Naive","None",0.107,"Pred_Ambiant"
"T20_C3_Az19_A6","IMG_9718",715,8,"C3_Az19","C3","T20",20,"Ambiant","Pred","Yes","Naive","None",0.128,"Pred_Ambiant"
"T20_C3_Az16_B3","IMG_9793",727,8,"C3_Az16","C3","T20",20,"Ambiant","Pred","Yes","Naive","None",0.113,"Pred_Ambiant"
"T20_C3_Az17_D6","IMG_9774",727,8,"C3_Az17","C3","T20",20,"Ambiant","Pred","Yes","Naive","None",0.136,"Pred_Ambiant"
"T20_C5_Az10_D2","IMG_9753",715,8,"C5_Az10","C5","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.151,"Ctrl_Ambiant"
"T20_C5_az13_B6","IMG_9719",715,8,"C5_az13","C5","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.138,"Ctrl_Ambiant"
"T20_C5_Az17_C1","IMG_9759",715,8,"C5_Az17","C5","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.115,"Ctrl_Ambiant"
"T20_C5_Az3_D4","IMG_9740",715,8,"C5_Az3","C5","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.12,"Ctrl_Ambiant"
"T20_C5_Az7_D1","IMG_9814",727,8,"C5_Az7","C5","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.13,"Ctrl_Ambiant"
"T20_C8_Az17_B4","IMG_9734",715,8,"C8_Az17","C8","T20",20,"Warm","Pred","Yes","Naive","None",0.119,"Pred_Warm"
"T20_C8_Az5_A5","IMG_9776",727,8,"C8_Az5","C8","T20",20,"Warm","Pred","Yes","Naive","None",0.141,"Pred_Warm"
"T20_C9_Az13_C2","IMG_9752",715,8,"C9_Az13","C9","T20",20,"Ambiant","Pred","Yes","Naive","None",0.088,"Pred_Ambiant"
"T20_C9_Az12_D2","IMG_9806",727,8,"C9_Az12","C9","T20",20,"Ambiant","Pred","Yes","Naive","None",0.098,"Pred_Ambiant"
"T20_D6_Az20_A2","IMG_9747",715,8,"D6_Az20","D6","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.134,"Ctrl_Ambiant"
"T20_D6_Az15_D4","IMG_9787",727,8,"D6_Az15","D6","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.108,"Ctrl_Ambiant"
"T20_D7_Az7_A3","IMG_9742",715,8,"D7_Az7","D7","T20",20,"Warm","Ctrl","Yes","Naive","None",0.128,"Ctrl_Warm"
"T20_D7_Az12_D3","IMG_9795",727,8,"D7_Az12","D7","T20",20,"Warm","Ctrl","Yes","Naive","None",0.157,"Ctrl_Warm"
"T23_A1_Az6_A4","IMG_9632",715,8,"A1_Az6","A1","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.09,"Ctrl_Ambiant"
"T23_A1_Az17_C2","IMG_9707",727,8,"A1_Az17","A1","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.102,"Ctrl_Ambiant"
"T23_A1_Az10_A6","IMG_9667",727,8,"A1_Az10","A1","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.139,"Ctrl_Ambiant"
"T23_B1_Az11_A2","IMG_9702",727,8,"B1_Az11","B1","T23",23,"Warm","Ctrl","Yes","Naive","None",0.138,"Ctrl_Warm"
"T23_B2_Az8_D1","IMG_9665",715,8,"B2_Az8","B2","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.148,"Ctrl_Ambiant"
"T23_B2_Az1_B4","IMG_9687",727,8,"B2_Az1","B2","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.135,"Ctrl_Ambiant"
"T23_B4_Az1_D3","IMG_9645",715,8,"B4_Az1","B4","T23",23,"Ambiant","Pred","Yes","Naive","None",0.096,"Pred_Ambiant"
"T23_B4_Az3_C1","IMG_9712",727,8,"B4_Az3","B4","T23",23,"Ambiant","Pred","Yes","Naive","None",0.114,"Pred_Ambiant"
"T23_B5_Az10_B2","IMG_9653",715,8,"B5_Az10","B5","T23",23,"Warm","Pred","Yes","Naive","None",0.094,"Pred_Warm"
"T23_B5_Az17_A3","IMG_9693",727,8,"B5_Az17","B5","T23",23,"Warm","Pred","Yes","Naive","None",0.109,"Pred_Warm"
"T23_B5_Az8_D5","IMG_9685",727,8,"B5_Az8","B5","T23",23,"Warm","Pred","Yes","Naive","None",0.116,"Pred_Warm"
"T23_B6_Az14_C4","IMG_9638",715,8,"B6_Az14","B6","T23",23,"Ambiant","Pred","Yes","Naive","None",0.119,"Pred_Ambiant"
"T23_B6_Az4_B5","IMG_9627",715,6,"B6_Az4","B6","T23",23,"Ambiant","Pred","Yes","Naive","None",0.082,"Pred_Ambiant"
"T23_B6_Az3_B5","IMG_9680",727,8,"B6_Az3","B6","T23",23,"Ambiant","Pred","Yes","Naive","None",0.098,"Pred_Ambiant"
"T23_B7_Az12_A5","IMG_9623",715,8,"B7_Az12","B7","T23",23,"Warm","Pred","Yes","Naive","None",0.102,"Pred_Warm"
"T23_B7_Az16_B2","IMG_9703",727,8,"B7_Az16","B7","T23",23,"Warm","Pred","Yes","Naive","None",0.124,"Pred_Warm"
"T23_B9_Az18_D5","IMG_9630",715,8,"B9_Az18","B9","T23",23,"Warm","Pred","Yes","Naive","None",0.096,"Pred_Warm"
"T23_B9_Az20_C6","IMG_9672",727,8,"B9_Az20","B9","T23",23,"Warm","Pred","Yes","Naive","None",0.123,"Pred_Warm"
"T23_C1_Az16_B1","IMG_9660",715,8,"C1_Az16","C1","T23",23,"Ambiant","Pred","Yes","Naive","None",0.118,"Pred_Ambiant"
"T23_C1_Az4_C5","IMG_9629",715,8,"C1_Az4","C1","T23",23,"Ambiant","Pred","Yes","Naive","None",0.142,"Pred_Ambiant"
"T23_C1_Az17_C5","IMG_9681",727,8,"C1_Az17","C1","T23",23,"Ambiant","Pred","Yes","Naive","None",0.14,"Pred_Ambiant"
"T23_C3_Az19_A6","IMG_9618",715,8,"C3_Az19","C3","T23",23,"Ambiant","Pred","Yes","Naive","None",0.163,"Pred_Ambiant"
"T23_C3_Az16_B3","IMG_9698",727,8,"C3_Az16","C3","T23",23,"Ambiant","Pred","Yes","Naive","None",0.094,"Pred_Ambiant"
"T23_C3_Az17_D6","IMG_9674",727,8,"C3_Az17","C3","T23",23,"Ambiant","Pred","Yes","Naive","None",0.15,"Pred_Ambiant"
"T23_C5_Az17_C1","IMG_9662",715,8,"C5_Az17","C5","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.118,"Ctrl_Ambiant"
"T23_C5_Az10_D2","IMG_9657",715,8,"C5_Az10","C5","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.121,"Ctrl_Ambiant"
"T23_C5_Az3_D4","IMG_9640",715,8,"C5_Az3","C5","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.105,"Ctrl_Ambiant"
"T23_C5_Az13_B6","IMG_9621",715,8,"C5_az13","C5","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.093,"Ctrl_Ambiant"
"T23_C5_Az7_D1","IMG_9715",727,8,"C5_Az7","C5","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.122,"Ctrl_Ambiant"
"T23_C8_Az17_B4","IMG_9634",715,8,"C8_Az17","C8","T23",23,"Warm","Pred","Yes","Naive","None",0.116,"Pred_Warm"
"T23_C8_Az5_A5","IMG_9676",727,8,"C8_Az5","C8","T23",23,"Warm","Pred","Yes","Naive","None",0.1,"Pred_Warm"
"T23_C9_Az13_C2","IMG_9655",715,8,"C9_Az13","C9","T23",23,"Ambiant","Pred","Yes","Naive","None",0.115,"Pred_Ambiant"
"T23_C9_Az12_D2","IMG_9709",727,8,"C9_Az12","C9","T23",23,"Ambiant","Pred","Yes","Naive","None",0.128,"Pred_Ambiant"
"T23_D6_Az20_A2","IMG_9651",715,8,"D6_Az20","D6","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.126,"Ctrl_Ambiant"
"T23_D6_Az15_D4","IMG_9690",727,6,"D6_Az15","D6","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.12,"Ctrl_Ambiant"
"T23_D7_Az7_A3","IMG_9643",715,8,"D7_Az7","D7","T23",23,"Warm","Ctrl","Yes","Naive","None",0.12,"Ctrl_Warm"
"T23_D7_Az12_D3","IMG_9699",727,8,"D7_Az12","D7","T23",23,"Warm","Ctrl","Yes","Naive","None",0.125,"Ctrl_Warm"
"T25_A1_Az10_A6","IMG_9568",727,8,"A1_Az10","A1","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.135,"Ctrl_Ambiant"
"T25_A1_Az17_C2","IMG_9602",727,8,"A1_Az17","A1","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.1,"Ctrl_Ambiant"
"T25_A1_Az6_A4","IMG_9531",715,8,"A1_Az6","A1","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.093,"Ctrl_Ambiant"
"T25_B1_Az11_A2","IMG_9595",727,8,"B1_Az11","B1","T25",25,"Warm","Ctrl","Yes","Naive","None",0.115,"Ctrl_Warm"
"T25_B2_Az1_B4","IMG_9583",727,8,"B2_Az1","B2","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.137,"Ctrl_Ambiant"
"T25_B2_Az8_D1","IMG_9566",715,8,"B2_Az8","B2","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.124,"Ctrl_Ambiant"
"T25_B4_Az1_D3","IMG_9543",715,8,"B4_Az1","B4","T25",25,"Ambiant","Pred","Yes","Naive","None",0.155,"Pred_Ambiant"
"T25_B4_Az3_C1","IMG_9607",727,8,"B4_Az3","B4","T25",25,"Ambiant","Pred","Yes","Naive","None",0.101,"Pred_Ambiant"
"T25_B5_Az10_B2","IMG_9551",715,8,"B5_Az10","B5","T25",25,"Warm","Pred","Yes","Naive","None",0.113,"Pred_Warm"
"T25_B5_Az17_A3","IMG_9588",727,8,"B5_Az17","B5","T25",25,"Warm","Pred","Yes","Naive","None",0.122,"Pred_Warm"
"T25_B5_Az8_D5","IMG_9580",727,8,"B5_Az8","B5","T25",25,"Warm","Pred","Yes","Naive","None",0.101,"Pred_Warm"
"T25_B6_Az14_C4","IMG_9536",715,8,"B6_Az14","B6","T25",25,"Ambiant","Pred","Yes","Naive","None",0.086,"Pred_Ambiant"
"T25_B6_Az3_B5","IMG_9577",727,8,"B6_Az3","B6","T25",25,"Ambiant","Pred","Yes","Naive","None",0.094,"Pred_Ambiant"
"T25_B6_Az4_B5","IMG_9523",715,8,"B6_Az4","B6","T25",25,"Ambiant","Pred","Yes","Naive","None",0.11,"Pred_Ambiant"
"T25_B7_Az12_A5","IMG_9520",715,8,"B7_Az12","B7","T25",25,"Warm","Pred","Yes","Naive","None",0.095,"Pred_Warm"
"T25_B7_Az16_B2","IMG_9599",727,8,"B7_Az16","B7","T25",25,"Warm","Pred","Yes","Naive","None",0.102,"Pred_Warm"
"T25_B9_Az18_D5","IMG_9528",715,8,"B9_Az18","B9","T25",25,"Warm","Pred","Yes","Naive","None",0.118,"Pred_Warm"
"T25_B9_Az20_C6","IMG_9569",727,8,"B9_Az20","B9","T25",25,"Warm","Pred","Yes","Naive","None",0.118,"Pred_Warm"
"T25_C1_Az16_B1","IMG_9559",715,8,"C1_Az16","C1","T25",25,"Ambiant","Pred","Yes","Naive","None",0.137,"Pred_Ambiant"
